,Text,Labelled_topic
3895,"Unfortunately I am highly disappointed with this product. It is devoid of flavor. They pride themselves on the history of the product. I could've done better at my grocery store in the candy aisle. I would've actually preferred a Heath bar. I tried it on three different days thinking possibly it was me. Then I had a couple friends try a couple pieces and my assessment was proved to be correct. I threw away the majority of the two pound container one hour before the trash collectors arrived so the Raccoons (which often find their way into the garbage no matter what precautions you take) wouldn't have to suffer eating it. What a waste of my hard-earned money. You'll notice if you search Google how dominant this company is. Believe me, I nor will anyone I know ever waste a penny on this product again. Yes, this review seems harsh; but I rarely take the time to do this. The only reason I have, is so you don't waste your money. Regards to all: Ron",4
3897,I bought this product for my son who is in grad school. He said Emeril's K-cups were the best tasting ones he has tried so far. I will definitely buy them for him again.,4
3898,This is a great cereal.  I could not find it for over a year.  I was on Amazon and just happen to search for the item and they had it.  I am so happy I can still buy this product.,4
3901,"Have others noted how overpriced the grocery items are? Even factoring what you would pay with tax, this is just not a good deal. I can purchase Annie's mac and cheese for 1.19 at my local grocery store. This price works out to 1.57 a box. What gives with the high prices???",4
3909,"I had high hopes when I purchased this produce, shipping was amazingly fast and I've tried it a few times. I don't enjoy the taste, and since I don't sweeten my tea, it wasn't that great, and it did nothing for my sinuses. Will not purchase again but I do recommend the seller.",4
3911,Comes vacuum packed in a foil package (inside wooden box).  Flavor is excellent and really couldn't be better.,4
3917,I found this once in a store but they don't carry it any more. I am so thankful that Amazon.com carrys it. My son says it's his favorite meal.,4
3926,One of the vials was broken when we received this product... but you can't return the product or get a refund.  What a rip off.,4
3927,I eat these cookies frequently using the subscribe method.  The nutrition provided is high quality. I recommend all the Erin cookies for a snack or meal.,4
3931,My children love this cereal. The price is great (I can't do much better with a coupon and Sam's can't touch it). The cereal arrives fresh and in great condition. It's awesome that I don't have to run to the store with all four kids in tow when we start to run low! Thanks Amazon!,4
3939,this plant appears to be dead on arrival.... ive had in full sun since arrival and its leaves and stems are pink and not growing at all ide order another one but it will probably die in the slow shipping as well 20.00 for a dead weed... no thanks they wouldnt let me submit this review with out clicking a star... not even worth one star note the picture they used for this product has six more branches than mine...i have three,4
3940,"I have always been pretty picky about my poptarts, so I wasn't sure if these were going to taste like cardboard or not when I first got them.  They are great poptarts.  My kids love them.",4
3944,"Just canceled my order.  Found the same product at Target for $2.99 with an instant coupon, got it for $2.50.",4
3945,"This offer is a great price and a great taste, thanks Amazon for selling this product.  Staral",4
3948,"I'm sorry to hear about the difficulty in finding the details about the Hill's Science Diet Savory Chicken Entr&eacute;e Adult Cat Canned Food on our website.  I checked our website and found that the item Hill's Science Diet Savory Chicken Entr&eacute;e Adult Cat Canned Food is currently only offered by the third party sellers on our website.  Amazon Merchants and Marketplace sellers are independent, third-party sellers who offer a variety of new and used merchandise through Amazon.com. When buying from a third party, your order is fulfilled directly by the merchant. As a result, Amazon Merchants set their own shipping terms. In general, these charges reflect the handling costs for assembling and packaging each order, as well as shipping costs.  Products listed for sale by Amazon Merchant should be identical to the new items sold by Amazon.com, with any differences noted in the description of the item's condition.  When you shop with an Amazon Merchant their merchant's shipping terms will apply to your purchase. Rates, restrictions, and methods vary from merchant to merchant and are not set by Amazon.com. For instance, while some merchants will ship to international destinations, others do not.  You can always view details of a merchant's rates and policies from the product detail page of an item you're interested in buying, and from the order form before you submit your order.  As Amazon.com doesn't handle the shipping of Amazon Merchant items, you'll need to contact the specific Merchant with any questions you may have before ordering. They'll be happy to help answer your questions.",4
