,Text,Labelled_topic
4025,"This couscous is absolutely wonderful. The couscous is large pearl and is delicious served hot or cold.  Cooks beautifully -- delicious plain with mushrooms, mint or any one of a dozen other additions. Highly recommend it.",2
4027,I love these noodle bowls. They taste very good and you can easily add to them if you want...such as chix or more veggies. I have referred many friends to using them.,2
4036,Great priced 12 (total 48 envelopes) pack box. Almost half of what we pay in the stores. Excellent for traveling.,2
4041,"My secret ingredient for soups, stews, meats, and any savory dish.  Now the same great flavor with NO salt!",2
4051,"As far as noodles in a cup goes this is one of the best I've had. Actual recognizable small chunks of dehydrated veggies, mostly mushrooms and onions that I could make out. Descent noodle quality and a very hot and spicy seasoning mix. They don't show it on the picture here but I'm pretty sure this is the hot and spicy cup. It looks exactly like the one I just had but the words 'hot and spicy' are just to the left of the symbol and are not visible in the pic. If you like spicy noodles definitely don't pass this up.  Very good",2
4065,"I gave this item as a gift and the recipient has not yet made the dish for which I gave it to her (a Foie Gras dish). But I must say this price for a French truffle is amazing. I suspect most of us do not have the palates to appreciate the $300 truffles. Good for those of you who do. But for the rest of us, this is a good choice. Linda Morse",2
4073,"Originally I hated this cereal becaused it tasted so bland and powdery when hot or cold.  However, after eating it three times, I have strangely learned to love it and now I've been eating it for one month.  So this was an acquired taste for me that I will definitely order again when I get tired of my steel cut oatmeal.  If you are not use to eating healthy foods, however, you might dislike this cereal and never acquire a taste for it.",2
4083,"I was pleasantly surprised by the taste of the Chipotle Sauce.  It is kind-of like a spicy mayonnaise.  I used this sauce in tuna salad, on sandwiches and as a salad dressing.  Similar to mayo, almost all of the calories come from fat.  I think it is tastier than mayo and has a nice amount of spice.  You can taste the pepper in the sauce but it doesn't leave your mouth burning.  It's a good balance of flavors.",2
4089,EXCELLENT PRODUCT! BOB'S RED MILL BRAND IS THE BEST!  I'VE BOUGHT FLAXSEED FROM OTHER SUPPLIERS AND HAVE BOUGHT THEM FROM WELL KNOWN HEALTH FOOD STORES ONLY TO BITE INTO WHAT SEEMS LIKE PIECES OF DIRT GATHERED ALONG WITH THE SEED. ? I NEVER HAVE THAT PROBLEM WHEN I PURCHASE THIS BRAND.  GOOD VALUE FOR THE MONEY.,2
4091,"I was purchasing nutritional yeast at Whole Foods, but the cost was too high.  Bob's Red Mill makes a great nutritional yeast and the price is right!",2
4115,"I enjoy slimJim Tabasco, for the spicy taste and a quick fix for something simple and on the go.With any kind of cheese brings out more spice. Zion",2
4127,"add to aniything!! soup, salad, meat... brings up the flavor! nicely packed, easy to use. arrived on time - clean and fresh",2
4163,"I never thought one salt was different from another but wow!  This salt is special.  It is very flavorful, not fishy!  It really enhances the flavor of food.  I add a little salt when I make a sweet food and it brings out the sweetness.  For example, add a little salt to the boiling water before you add the oatmeal.  Yumm!  Fantastic Salt!!!!",2
4173,"Since I'm vegetarian I don't use meat with this, but rather a bunch of portobello mushrooms and a whole onion.  Turns out fantastic and the leftovers are even better the next day.  Could use a few more noodles in the box, but I just buy egg noodles separately and add a few.",2
4181,"The taste is good, but I found myself biting down on small bits of lobster shells more often than acceptable. This made me not want to finish my bowl of soup.",2
4202,"Had the pleasure of trying Outerbridge's Sherry Pepper Sauce in a fish chowder.  Delicious. Have since used it for stews and other soups, and as a marinade.  Adds just the right amount of kick, with loads of flavor.  Their steak sauce and soy sauce are also devine. A little flavor of the island right here in my house.",2
4203,"First of all, I just want to say that I hate lollipops. And I do mean HATE. Even dumdums seem to taste really artificial and just like colored sugar. I got these originally because I was intrigued by the organic label. I love that you can actually understand what's in these items and they have a video showing it being made. Great unique taste as well. Definitely well worth the price! My family and friends love it. The assortment is great and they actually taste like different things rather than a lot of candy that's out there.",2
4210,I bought these and tried each flavor. I could not even finish any bag but the barbecue. I really liked the barbecue but all the other flavors were gross. And the texture is really like fingernails on a chalk board to me. HOw is this the #1 best-selling item? Amazed. Anywho to each his own! Godbless and enjoy. But if you are like me and enjoy barbecue just get the barbecue kind!,2
