,Text,Labelled_topic
4024,"My first meal replacement was Slim Fast, unfortunatly it didn't work for me. Before I decided to try this product, I did some research. This is a good protein shake. It has 180 calories and 30g of protein! Low sugar compare to other drinks. I drink it once/day after a 1 hour workout for five days a week. The chocolate tastes great. No need to add the extras like ice, juices, or fruits for better taste. Instantly stopped my hunger for a couple of hours. Gives me a good amount of energy. Not gassy! The packets are great for traveling. UPDATE - 3/10/11 So far, chocolate it the best flavor. Vanilla tastes like lite sweet milk. Haven't tried strawberry yet.",1
4030,"I love my hot chocolate, But this one is very weak, I have to add a little syrup to give it a more chocolate taste.",1
4033,"This has a strong granny smith apple taste. I eat apples all the time, so if anyone says otherwise they are mistaken. Same texture, just a different and better taste. Now I'm purchasing three packs a week because it taste so good. Tasty enough to substitute an unhealthy dessert for this tasty treat.",1
4069,I am trying to get away from drinking diet soda so I decided to try sparking water with lemon.  I love the taste of this brand and Amazon has a great price.,1
4072,Seriously?? 5 calories!?! These are so good. And even better if you add a little bit to them if you know what I mean! :),1
4090,"I enjoy many other flavors of crystal light, but I got bored of them all for a long time. Recently I bought a container of the Mojito flavor and I'm hooked!  Great taste, like a children's version of a mojito.  I drink a lot more water/liquid each day because of these little packets.  Great alternative to diet soft drinks and water.",1
4095,"A coworker just brought these into the office--surprisingly good! Sweet and tangy with a good crunch, unlike dried pineapple but not too greasy. wow! Definitely check these out if you get a chance.",1
4098,"I was anxious to try this, but upon the first sip it was apparent to me that this drink was not going to go well for me.  It has a very sharp/harsh citrus-y metallic flavor and combined with the overwhelming sweetness, the two seem to battle it out in my mouth for dominance.  After awhile it seemed like the drink was going down more like syrup more than a carbonated beverage.  The can is small at 8.3 oz (a regular sized pop can is 12 oz) and the cost of these little guys seem a little bit astronomical.  I also am a bit dubious of its attempts to seem like a healthy alternative to pop.  It still has loads of sugar in it.  So when they claim ""no additional sugar"" this may lead you to believe no sugar or low sugar... but it does in fact have 34 grams.",1
4099,"I like it!  It's got the same after taste as the granulated, if you're wondering.  I find it pleasant.  Used it in coffee today and it was the perfect sweetness (and actually once it was in coffee, to me it was the same flavor as sugar - with no aftertaste). I don't like splenda very much and can't stand sweet n low. Been using stevia for a few months and got this to stir into yogurt. Excited!  Didn't realize it had to be refrigerated, but that was just my own ignorance.  Was hesitant, but now I highly recommend the SweetLeaf stevia clear!",1
4106,"These are delicious, it's been hard to find a good stewed tomato,the kind my mom used to can.  This is very close. A real fresh tomato taste and seasoned perfectly. Other brands have a tinny taste to them and usually are too sweet.",1
4109,"Small, just right for a little something sweet.  Ginger flavor is good, it comes on gradually until it is almost intense.  A bargain.",1
4114,"I am already a fan of Newman's Own Organics line of products.  I think they are generally high quality, reasonably priced and have a great track record as a charitable organization.  So, I was really looking forward to trying out the Pomegranate Licorice.  When you first open the package, you can immediately smell the sweet sugary fruit scent of pomegranate.  The next thing you notice is the rich red, well pomegranate, color.  One thing I liked right off the bat is that the licorice sticks are not super long like a Twizzler.  They are shorter and more manageable to eat.  They are a also not overly sticky and do not leave a sticky residue on your fingers.  Taste wise, they are great.  Perhaps my favorite aspect of this licorice is that they are not super sweet.  While they have a strong sugary smell, they are not obnoxiously sweet like Twizzlers.  The licorice has a nice chewy texture and trends towards soft.  The pomegranate taste is subtle.  At first you cannot taste it at all, instead tasting the sugar and gelatin flavors.  As you chew the pomegranate taste grows and by the end has a nice strong flavor.  The pomegranate flavor is also very good.  I haven't ate too many raw pomegranates but I do like the POM juice products.  This licorice compares well against the POM juice products.  So, as a nice treat to share with the family, I highly recommend.",1
4117,i've used stevia for a long time and love the natural product.  this is a good price as I normally spend around $15 for only one bottle half the size of these 4 oz ones.,1
4119,"We used to raise Montmorency cherries, and these dried cherries are the real deal. As dried fruit, they're perfect: moist, chewy, and wonderfully flavorful. They make a wonderfully energizing snack at the office. Though I generally don't like added sugar on dried fruits, it's really necessary to counteract the cherries' naturally tart taste. Reconstituted, I'm guessing they'd be perfect for tart cherry pies. Certainly the flavor is everything I remember in a really good tart cherry pie, which is almost impossible to find these days.",1
